Segundo,DAC,Tensao,Corrente,Potencia,Impedancia,Temperatura
52.63,0.7450980392156863,28.656828482993422,0.17849112783967347,5.114989636237575,160.55043648294898,4.561913333333333
54.18,0.7450980392156863,28.302391157861603,0.1784905916921408,5.051710544069131,158.56517080002374,4.5613399999999995
55.73,0.7450980392156863,28.334691657631367,0.17950595283479645,5.086245824283277,157.84820063158824,4.560766666666667
57.29,0.7450980392156863,28.30402394169962,0.17885600219612574,5.062344568275822,158.25034437850542,4.562486666666667
58.84,0.7450980392156863,28.193430843238232,0.17949567447824338,5.060598885062757,157.07025211159365,4.561913333333333
0.0,0.7450980392156863,28.25912154929701,0.17975987965650228,5.079856288900101,157.2048312632191,4.562486666666667
1.55,0.7450980392156863,28.239880672374174,0.17958401594090606,5.071431180836928,157.2516380392495,4.560766666666667
3.11,0.7450980392156863,28.20354832604094,0.17967467821260036,5.067463469934929,156.97007840286236,4.560766666666667
4.62,0.7450980392156863,28.342034434657023,0.1795114340775776,5.0877192460413685,157.88428508909766,4.560193333333333
1.46,0.27450980392156865,9.523560129267391,0.03823690933384397,0.3641515051982086,249.06720483388983,4.55962
